date,time,lat,lon,injured,killed,street,cross
2017-11-14,11:40:00,40.72846,-73.95737,1,0,NOBLE STREET,FRANKLIN STREET
2017-11-14,21:50:00,40.610844,-73.991776,1,0,BAY RIDGE PARKWAY,20 AVENUE
2017-11-13,13:52:00,40.7375,-73.98582,1,0,NA,NA
2017-11-13,07:30:00,40.660797,-73.96064,1,0,NA,NA
2017-11-13,17:00:00,40.677864,-73.872574,1,0,LIBERTY AVENUE,EUCLID AVENUE
2017-11-13,17:15:00,40.687748,-73.96979,1,0,LAFAYETTE AVENUE,NA
2017-11-13,10:15:00,40.642113,-74.07821,1,0,FORT PLACE,SAINT MARKS PLACE
2017-11-13,13:15:00,40.73675,-73.87767,1,0,QUEENS BOULEVARD,GRAND AVENUE
2017-11-13,18:47:00,40.645317,-73.97055,1,0,CONEY ISLAND AVENUE,TURNER PLACE
2017-11-13,21:25:00,40.707386,-74.00549,1,0,JOHN STREET,PEARL STREET
2017-11-13,17:50:00,40.664146,-73.88186,1,0,HEGEMAN AVENUE,ASHFORD STREET
2017-11-13,19:30:00,40.764347,-73.92347,1,0,31 AVENUE,31 STREET
2017-11-13,07:10:00,40.707783,-73.932076,1,0,KNICKERBOCKER AVENUE,JOHNSON AVENUE
2017-11-13,21:15:00,40.79525,-73.97321,1,0,WEST 96 STREET,WEST END AVENUE
2017-11-12,17:50:00,40.635933,-74.07585,1,0,BAY STREET,HANNAH STREET
2017-11-12,12:45:00,40.74285,-73.97721,1,0,EAST 31 STREET,2 AVENUE
2017-11-12,13:30:00,40.679585,-73.96507,1,0,UNDERHILL AVENUE,NA
2017-11-12,14:13:00,40.68346,-73.94191,1,0,NA,NA
2017-11-12,15:13:00,40.620605,-73.9586,1,0,AVENUE L,EAST 17 STREET
2017-11-11,16:20:00,40.677025,-73.95268,1,0,DEAN STREET,BEDFORD AVENUE
2017-11-11,20:30:00,40.733154,-73.87056,1,0,WOODHAVEN BOULEVARD,HORACE HARDING EXPRESSWAY
2017-11-11,21:30:00,40.66359,-73.9911,1,0,5 AVENUE,17 STREET
2017-11-11,06:00:00,40.755207,-73.871,1,0,97 STREET,34 AVENUE
2017-11-11,11:50:00,40.73736,-73.99685,1,0,WEST 14 STREET,NA
2017-11-11,19:30:00,40.752853,-73.99299,1,0,8 AVENUE,WEST 35 STREET
2017-11-11,21:45:00,40.694256,-73.958855,1,0,NA,NA
2017-11-11,23:10:00,40.688667,-73.80439,1,0,NA,NA
2017-11-11,11:00:00,40.80587,-73.95281,1,0,SAINT NICHOLAS AVENUE,WEST 119 STREET
2017-11-11,17:40:00,40.76854,-73.89342,1,0,DITMARS BOULEVARD,76 STREET
2017-11-11,18:00:00,40.864655,-73.863556,1,0,BOSTON ROAD,BARNES AVENUE
2017-11-11,16:40:00,40.833557,-73.85774,1,0,WESTCHESTER AVENUE,PUGSLEY AVENUE
2017-11-11,06:00:00,40.697254,-73.91563,1,0,KNICKERBOCKER AVENUE,LINDEN STREET
2017-11-11,16:20:00,40.731964,-73.98816,1,0,3 AVENUE,NA
2017-11-10,20:00:00,40.631706,-73.94649,1,0,FLATBUSH AVENUE,NA
2017-11-10,12:35:00,40.63555,-73.97803,1,0,DITMAS AVENUE,MC DONALD AVENUE
2017-11-10,13:00:00,40.83473,-73.940674,1,0,WEST 160 STREET,AMSTERDAM AVENUE
2017-11-10,18:25:00,40.727875,-74.00543,1,0,VARICK STREET,KING STREET
2017-11-10,20:15:00,40.73398,-73.98669,1,0,3 AVENUE,NA
2017-11-10,12:50:00,40.656063,-73.91926,1,0,NA,NA
2017-11-10,08:30:00,40.699955,-73.98682,1,0,JAY STREET,NA
2017-11-10,00:00:00,40.710785,-73.95995,1,0,SOUTH 4 STREET,ROEBLING STREET
2017-11-10,08:00:00,40.80864,-73.93964,1,0,NA,NA
2017-11-10,17:45:00,40.75484,-73.98412,1,0,WEST 42 STREET,NA
2017-11-10,17:25:00,40.648643,-73.96075,1,0,OCEAN AVENUE,TENNIS COURT
2017-11-10,08:40:00,40.708935,-73.77721,1,0,JAMAICA AVENUE,183 STREET
2017-11-10,12:35:00,40.72893,-73.98848,1,0,NA,NA
2017-11-10,21:40:00,40.689133,-73.951324,1,0,NOSTRAND AVENUE,NA
2017-11-09,11:30:00,40.680187,-73.967964,1,0,VANDERBILT AVENUE,DEAN STREET
2017-11-09,15:45:00,40.750828,-74.00189,1,0,WEST 28 STREET,10 AVENUE
2017-11-09,18:35:00,40.75156,-73.829384,1,0,CROMMELIN STREET,NA
2017-11-09,11:30:00,40.780174,-73.95932,1,0,MADISON AVENUE,EAST 85 STREET
2017-11-09,18:35:00,40.69479,-73.954315,1,0,MYRTLE AVENUE,NA
2017-11-09,22:00:00,40.72978,-73.98682,1,0,2 AVENUE,EAST 10 STREET
2017-11-09,17:34:00,40.622265,-73.96572,1,0,EAST 10 STREET,AVENUE K
2017-11-09,20:25:00,40.76229,-73.986115,1,0,WEST 50 STREET,NA
2017-11-09,12:20:00,40.737545,-73.98409,1,0,3 AVENUE,NA
2017-11-09,15:45:00,40.74769,-74.00417,1,0,10 AVENUE,WEST 23 STREET
2017-11-09,21:45:00,40.75935,-73.98887,1,0,NA,NA
2017-11-09,18:30:00,40.744373,-73.98084,1,0,NA,NA
2017-11-09,18:10:00,40.5833,-73.96133,1,0,BANNER AVENUE,BRIGHTON 8 STREET
2017-11-08,16:45:00,40.708057,-73.92255,1,0,JEFFERSON STREET,NA
2017-11-08,16:00:00,40.69012,-73.92318,1,0,BROADWAY,NA
2017-11-08,23:35:00,40.80123,-73.9577,1,0,8 AVENUE,WEST 111 STREET
2017-11-08,12:00:00,40.754196,-73.982574,1,0,NA,NA
2017-11-07,08:30:00,40.64332,-74.01945,1,0,3 AVENUE,58 STREET
2017-11-07,22:20:00,40.644302,-73.96502,1,0,BEVERLEY ROAD,MARLBOROUGH ROAD
2017-11-07,09:30:00,40.7599,-73.98043,1,0,WEST 50 STREET,NA
2017-11-07,14:00:00,40.737865,-74.00019,1,0,7 AVENUE,WEST 13 STREET
2017-11-07,07:50:00,40.67016,-73.98837,1,0,9 STREET,NA
2017-11-07,19:15:00,40.838535,-73.84459,1,0,WESTCHESTER AVENUE,SAINT PETERS AVENUE
2017-11-07,19:10:00,40.783245,-73.94473,1,0,EAST 96 STREET,1 AVENUE
2017-11-06,20:30:00,40.761223,-73.9238,1,0,BROADWAY,NA
2017-11-06,00:30:00,40.798626,-73.93953,1,0,EAST 117 STREET,3 AVENUE
2017-11-06,17:30:00,40.650097,-73.96236,1,0,NA,NA
2017-11-06,09:30:00,40.68029,-73.94774,1,0,FULTON STREET,VERONA PLACE
2017-11-06,17:06:00,40.72639,-73.9918,1,0,BOWERY,EAST 3 STREET
2017-11-06,15:00:00,40.626457,-73.918,1,0,RALPH AVENUE,AVENUE K
2017-11-06,19:00:00,40.753044,-73.99286,1,0,8 AVENUE,NA
2017-11-06,18:30:00,40.7736,-73.98158,1,0,COLUMBUS AVENUE,WEST 66 STREET
2017-11-06,17:30:00,40.69003,-73.911,1,0,HALSEY STREET,CENTRAL AVENUE
2017-11-06,23:10:00,40.738316,-73.98773,1,0,EAST 20 STREET,NA
2017-11-06,17:50:00,40.69864,-73.93819,1,0,BROADWAY,LOCUST STREET
2017-11-06,22:00:00,40.704384,-73.901825,1,0,FOREST AVENUE,67 AVENUE
2017-11-06,16:16:00,40.666397,-73.8831,1,0,LIVONIA AVENUE,NA
2017-11-06,17:30:00,40.737152,-73.99226,1,0,EAST 16 STREET,NA
2017-11-06,17:05:00,40.702408,-73.95802,1,0,NA,NA
2017-11-05,03:25:00,40.822384,-73.901794,1,0,EAST 163 STREET,NA
2017-11-05,19:42:00,40.772705,-73.949486,1,0,YORK AVENUE,EAST 81 STREET
2017-11-05,19:10:00,40.701077,-73.95255,1,0,LORIMER STREET,NA
2017-11-05,14:55:00,40.691597,-73.991455,1,0,COURT STREET,LIVINGSTON STREET
2017-11-05,09:00:00,40.79726,-73.94053,1,0,3 AVENUE,NA
2017-11-05,19:30:00,40.691227,-73.98214,1,0,FLATBUSH AVENUE EXTENSION,NA
2017-11-04,17:45:00,40.791115,-73.81224,1,0,NA,NA
2017-11-04,09:37:00,40.772816,-73.96808,1,0,NA,NA
2017-11-04,10:01:00,40.759514,-73.93215,1,0,CRESCENT STREET,NA
2017-11-04,08:50:00,40.73444,-74.00619,1,0,HUDSON STREET,NA
2017-11-04,17:20:00,40.650146,-74.00508,1,0,41 STREET,5 AVENUE
2017-11-04,20:54:00,40.698036,-73.962845,1,0,FLUSHING AVENUE,WILLIAMSBURG STREET WEST
2017-11-04,12:10:00,40.759785,-73.976295,1,0,EAST 52 STREET,5 AVENUE
2017-11-04,00:00:00,40.67059,-73.93404,1,0,NA,NA
2017-11-04,12:05:00,40.802338,-73.93389,1,0,2 AVENUE,NA
2017-11-04,12:44:00,40.76882,-73.97059,1,0,NA,NA
2017-11-04,00:00:00,40.679367,-73.879715,1,0,ATLANTIC AVENUE,HALE AVENUE
2017-11-04,17:00:00,40.658546,-73.99634,1,0,5 AVENUE,26 STREET
2017-11-04,15:55:00,40.606247,-73.97645,1,0,QUENTIN ROAD,WEST 3 STREET
2017-11-04,17:00:00,40.693344,-73.80228,1,0,WALTHAM STREET,NA
2017-11-04,19:45:00,40.84074,-73.94286,1,0,NA,NA
2017-11-04,21:30:00,40.70938,-73.9371,1,0,WATERBURY STREET,SCHOLES STREET
2017-11-04,16:30:00,40.71829,-73.987434,1,0,DELANCEY STREET,NORFOLK STREET
2017-11-04,12:00:00,40.674114,-73.998085,1,0,SMITH STREET,GARNET STREET
2017-11-04,04:37:00,40.710537,-73.95928,1,0,NA,NA
2017-11-04,20:30:00,40.717224,-73.87723,1,0,FURMANVILLE AVENUE,77 STREET
2017-11-03,15:36:00,40.84103,-73.94463,1,0,WEST 165 STREET,RIVERSIDE DRIVE
2017-11-03,19:35:00,40.608006,-73.99473,1,0,80 STREET,20 AVENUE
2017-11-03,09:30:00,40.72657,-73.85265,1,0,QUEENS BOULEVARD,NA
2017-11-03,12:28:00,40.769962,-73.982124,1,0,NA,NA
2017-11-03,13:32:00,40.805557,-73.91047,1,0,EAST 140 STREET,BRUCKNER BOULEVARD
2017-11-03,17:30:00,40.78679,-73.823425,1,0,14 AVENUE,144 PLACE
2017-11-03,11:05:00,40.715446,-74.0019,1,0,NA,NA
2017-11-03,10:40:00,40.75186,-73.99372,1,0,NA,NA
2017-11-03,17:05:00,40.654327,-73.9221,1,0,KINGS HIGHWAY,LINDEN BOULEVARD
2017-11-03,10:00:00,40.6446,-74.02161,1,0,2 AVENUE,NA
2017-11-03,15:58:00,40.755886,-73.83044,1,0,NA,NA
2017-11-03,20:14:00,40.830914,-73.92047,1,0,GRAND CONCOURSE,EAST 165 STREET
2017-11-03,07:40:00,40.82057,-73.94641,1,0,SAINT NICHOLAS AVENUE,WEST 140 STREET
2017-11-03,15:15:00,40.715977,-73.92468,1,0,GRAND STREET,NA
2017-11-03,13:40:00,40.666,-73.98499,1,0,12 STREET,NA
2017-11-03,19:00:00,40.700676,-73.895874,1,0,NA,NA
2017-11-03,13:50:00,40.714485,-73.77619,1,0,HILLSIDE AVENUE,186 STREET
2017-11-03,19:40:00,40.687386,-73.93293,1,0,STUYVESANT AVENUE,NA
2017-11-03,11:45:00,40.605335,-73.75528,1,0,MOTT AVENUE,BEACH CHANNEL DRIVE
2017-11-03,16:45:00,40.778946,-73.96231,1,0,5 AVENUE,NA
2017-11-03,20:00:00,40.72056,-73.97995,1,0,EAST 2 STREET,NA
2017-11-03,00:00:00,40.83623,-73.90741,1,0,EAST 170 STREET,NA
2017-11-03,17:00:00,40.811108,-73.92734,1,0,3 AVENUE,EAST 138 STREET
2017-11-03,14:25:00,40.73384,-74.01007,1,0,WEST STREET,NA
2017-11-02,16:10:00,40.68836,-73.91615,1,0,BUSHWICK AVENUE,NA
2017-11-02,23:55:00,40.627674,-73.9647,1,0,EAST 12 STREET,NA
2017-11-02,11:55:00,40.683502,-73.91152,1,0,COOPER STREET,NA
2017-11-02,19:15:00,40.751053,-73.98267,1,0,5 AVENUE,NA
2017-11-02,21:45:00,40.73453,-73.99991,1,0,GREENWICH AVENUE,NA
2017-11-02,06:50:00,40.72428,-73.898445,1,0,GRAND AVENUE,HAMILTON PLACE
2017-11-02,00:00:00,40.726185,-73.98943,1,0,2 AVENUE,EAST 4 STREET
2017-11-02,20:20:00,40.697437,-73.98052,1,0,NAVY STREET,CONCORD STREET
2017-11-02,18:50:00,40.692413,-73.9557,1,0,NA,NA
2017-11-02,19:30:00,40.8636,-73.865005,1,0,NA,NA
2017-11-02,19:45:00,40.674576,-73.84844,1,0,133 AVENUE,88 STREET
2017-11-02,17:45:00,40.81539,-73.91602,1,0,NA,NA
2017-11-02,17:10:00,40.861294,-73.925575,1,0,NAGLE AVENUE,NA
2017-11-02,23:50:00,40.693954,-73.76059,1,0,NA,NA
2017-11-02,13:28:00,40.826275,-73.85971,1,0,WHITE PLAINS ROAD,BRUCKNER BOULEVARD
2017-11-02,11:35:00,40.695133,-73.9307,1,0,NA,NA
2017-11-02,19:30:00,40.8636,-73.865005,1,0,NA,NA
2017-11-02,15:35:00,40.76285,-73.967735,1,0,EAST 60 STREET,LEXINGTON AVENUE
2017-11-02,13:30:00,40.751442,-73.97606,1,0,EAST 42 STREET,NA
2017-11-02,13:00:00,40.623825,-73.9737,1,0,EAST 3 STREET,AVENUE J
2017-11-02,20:30:00,40.735294,-73.99834,1,0,NA,NA
2017-11-02,16:15:00,40.758022,-73.981804,1,0,AVENUE OF THE AMERICAS,WEST 47 STREET
2017-11-02,08:20:00,40.64757,-73.89856,1,0,EAST 102 STREET,GLENWOOD ROAD
2017-11-02,00:00:00,40.825424,-73.923485,1,0,GRAND CONCOURSE,NA
2017-11-02,18:14:00,40.73406,-73.82533,1,0,MELBOURNE AVENUE,MAIN STREET
2017-11-02,14:30:00,40.744236,-73.92798,1,0,37 STREET,QUEENS BOULEVARD
2017-11-02,21:40:00,40.683258,-73.865295,1,0,FORBELL STREET,NA
2017-11-02,09:00:00,40.73884,-73.98524,1,0,EAST 22 STREET,LEXINGTON AVENUE
2017-11-02,07:30:00,40.804935,-73.95499,1,0,NA,NA
2017-11-01,12:10:00,40.80293,-73.96759,1,0,WEST 108 STREET,BROADWAY
2017-11-01,11:20:00,40.746777,-73.97444,1,0,NA,NA
2017-11-01,21:07:00,40.810627,-73.95828,1,0,MORNINGSIDE DRIVE,AMSTERDAM AVENUE
2017-11-01,13:15:00,40.77493,-73.950806,1,0,1 AVENUE,EAST 83 STREET
2017-11-01,18:45:00,40.747097,-73.88386,1,0,NA,NA
2017-11-01,18:53:00,40.633434,-73.90341,1,0,EAST 86 STREET,AVENUE L
2017-11-01,18:02:00,40.75814,-73.816536,1,0,BEECH AVENUE,NA
2017-11-01,06:50:00,40.69366,-73.85217,1,0,JAMAICA AVENUE,NA
2017-11-01,12:30:00,40.596447,-74.094284,1,0,RICHMOND ROAD,WHITAKER PLACE
2017-11-01,09:50:00,40.7632,-73.92109,1,0,34 STREET,31 AVENUE
2017-11-01,19:50:00,40.768803,-73.95837,1,0,2 AVENUE,EAST 72 STREET
2017-10-31,20:20:00,40.72098,-73.98696,1,0,ESSEX STREET,STANTON STREET
2017-10-31,18:45:00,40.823524,-73.949814,1,0,HAMILTON PLACE,NA
2017-10-31,07:00:00,40.69024,-73.9482,1,0,LAFAYETTE AVENUE,NA
2017-10-31,21:58:00,40.63693,-73.91109,1,0,FLATLANDS AVENUE,EAST 83 STREET
2017-10-31,17:40:00,40.768715,-73.87636,1,0,NA,NA
2017-10-31,07:30:00,40.765892,-73.78027,1,0,36 AVENUE,CLEARVIEW EXPRESSWAY
2017-10-31,12:11:00,40.847816,-73.88285,1,0,CROTONA PARKWAY,BRONX PARK SOUTH
2017-10-31,17:00:00,40.720753,-73.98041,1,0,NA,NA
2017-10-31,21:06:00,40.73251,-73.857056,1,0,63 ROAD,99 STREET
2017-10-31,19:00:00,40.74309,-73.97402,1,0,1 AVENUE,NA
2017-10-31,21:16:00,40.705307,-73.92546,1,0,IRVING AVENUE,NA
2017-10-31,17:12:00,40.730194,-74.0024,1,0,BLEECKER STREET,NA
2017-10-31,19:30:00,40.663727,-73.95386,1,0,ROGERS AVENUE,EMPIRE BOULEVARD
2017-10-31,15:08:00,40.729046,-74.01073,1,2,WEST STREET,WEST HOUSTON STREET
2017-10-31,19:05:00,40.7145,-73.957565,1,0,METROPOLITAN AVENUE,ROEBLING STREET
2017-10-31,14:00:00,40.859375,-73.868576,1,0,NA,NA
2017-10-31,09:45:00,40.75532,-73.969604,1,0,EAST 50 STREET,NA
2017-10-31,14:30:00,40.748333,-73.98256,1,0,MADISON AVENUE,NA
2017-10-31,13:55:00,40.809563,-73.92923,1,0,EAST 135 STREET,3 AVENUE
2017-10-31,21:05:00,40.635452,-73.96713,1,0,DITMAS AVENUE,STRATFORD ROAD
2017-10-30,01:41:00,40.812824,-73.923836,1,0,3 AVENUE,EAST 142 STREET
2017-10-30,19:30:00,40.711105,-73.949455,1,0,NA,NA
2017-10-30,17:00:00,40.754898,-73.81452,1,0,PARSONS BOULEVARD,HAWTHORNE AVENUE
2017-10-30,20:15:00,40.7606,-73.964340000000007,1,0,2 AVENUE,EAST 59 STREET
2017-10-30,16:00:00,40.79428,-73.94902,1,0,EAST 107 STREET,NA
2017-10-30,22:20:00,40.861862,-73.91282,1,0,WEST FORDHAM ROAD,MAJOR DEEGAN EXPRESSWAY
2017-10-30,08:28:00,40.62757,-73.976585,1,0,47 STREET,MC DONALD AVENUE
2017-10-30,22:43:00,40.714645,-74.00994,1,0,NA,NA
2017-10-30,16:00:00,40.622013,-74.01641,1,0,10 AVENUE,79 STREET
2017-10-30,18:20:00,40.737957,-73.86637,1,0,NA,NA
2017-10-30,17:00:00,40.735916,-73.89139,1,0,72 PLACE,51 ROAD
2017-10-30,21:30:00,40.75501,-73.86912,1,0,NA,NA
2017-10-29,20:00:00,40.845367,-73.94053,1,0,FORT WASHINGTON AVENUE,NA
2017-10-29,17:56:00,40.638794,-73.97075,1,0,CORTELYOU ROAD,EAST 8 STREET
2017-10-29,01:20:00,40.814144,-73.919205,1,0,EAST 146 STREET,WILLIS AVENUE
2017-10-29,17:56:00,40.638794,-73.97075,1,0,CORTELYOU ROAD,EAST 8 STREET
2017-10-29,19:50:00,40.71148,-73.9456,1,0,GRAND STREET,MANHATTAN AVENUE
2017-10-29,09:30:00,40.692547,-73.990974,1,0,COURT STREET,NA
2017-10-29,14:00:00,40.8283,-73.88296,1,0,WESTCHESTER AVENUE,NA
2017-10-28,18:29:00,40.685184,-73.854225,1,0,87 STREET,95 AVENUE
2017-10-28,15:59:00,40.67843,-73.913570000000007,1,0,FULTON STREET,BOYLAND STREET
2017-10-28,15:00:00,40.71262,-73.99041,1,0,NA,NA
2017-10-28,10:20:00,40.636703,-73.99038,1,0,13 AVENUE,46 STREET
2017-10-28,12:35:00,40.74128,-73.90257,2,0,63 STREET,QUEENS BOULEVARD
2017-10-28,16:58:00,40.700592,-73.85457,1,0,FOREST PARK DRIVE,WOODHAVEN BOULEVARD
2017-10-28,12:20:00,40.718452,-73.948425,1,0,LEONARD STREET,RICHARDSON STREET
2017-10-28,12:22:00,40.718143,-73.993835,1,0,CHRYSTIE STREET,GRAND STREET
2017-10-28,14:58:00,40.68597,-73.915855,1,0,NA,NA
2017-10-28,14:00:00,40.570877,-74.16984,1,0,RICHMOND AVENUE,FOREST HILL ROAD
2017-10-27,12:30:00,40.68216,-73.9606,1,0,FULTON STREET,DOWNING STREET
2017-10-27,12:09:00,40.84352,-73.8655,1,0,NA,NA
2017-10-27,12:00:00,40.71498,-73.94446,1,0,NA,NA
2017-10-27,20:36:00,40.607258,-73.96727,1,0,QUENTIN ROAD,OCEAN PARKWAY
2017-10-27,14:00:00,40.693222,-73.95377,1,0,WILLOUGHBY AVENUE,NA
2017-10-27,12:20:00,40.75244,-73.950905,1,0,VERNON BOULEVARD,43 ROAD
2017-10-27,16:00:00,40.720142,-74.008545,1,0,NA,NA
2017-10-27,18:30:00,40.683025,-73.979225,1,0,4 AVENUE,NA
2017-10-27,15:51:00,40.825424,-73.923485,1,0,GRAND CONCOURSE,EAST 158 STREET
2017-10-27,15:25:00,40.650146,-74.00508,1,0,41 STREET,5 AVENUE
2017-10-27,17:00:00,40.687477,-73.86377,1,0,77 STREET,NA
2017-10-27,11:00:00,40.764988,-73.82067,1,0,NORTHERN BOULEVARD,146 STREET
2017-10-27,19:50:00,40.685795,-73.911644,1,0,BUSHWICK AVENUE,NA
2017-10-27,17:45:00,40.76551,-73.97795,1,0,NA,NA
2017-10-27,22:00:00,40.75003,-73.98434,1,0,NA,NA
2017-10-27,12:30:00,40.630173,-74.000755,1,0,60 STREET,12 AVENUE
2017-10-27,12:00:00,40.73991,-73.99153,1,0,NA,NA
2017-10-26,18:20:00,40.614437,-73.99492,1,0,18 AVENUE,NA
2017-10-26,19:18:00,40.60059,-73.96137,1,0,CONEY ISLAND AVENUE,AVENUE T
2017-10-26,17:38:00,40.72035,-74.0011,1,0,BROADWAY,NA
2017-10-26,23:00:00,40.752995,-73.99137,1,0,NA,NA
2017-10-26,10:05:00,40.65613,-73.90825,1,0,HEGEMAN AVENUE,CHESTER STREET
2017-10-26,05:55:00,40.696785,-73.95659,1,0,PARK AVENUE,NA
2017-10-26,14:15:00,40.876495,-73.88321,1,0,MOSHOLU PARKWAY,VANCORTLANDT AVENUE EAST
2017-10-26,08:30:00,40.72032,-73.99404,1,0,DELANCEY STREET,BOWERY
2017-10-25,20:05:00,40.67059,-73.93404,1,0,NA,NA
2017-10-25,20:50:00,40.813374,-73.956276,1,0,AMSTERDAM AVENUE,WEST 125 STREET
2017-10-25,13:40:00,40.704365,-73.81181,1,0,144 STREET,88 AVENUE
2017-10-25,11:30:00,40.664097,-73.90932,1,0,ROCKAWAY AVENUE,DUMONT AVENUE
2017-10-25,13:10:00,40.830025,-73.872765,1,0,METCALF AVENUE,WESTCHESTER AVENUE
2017-10-25,09:00:00,40.75603,-73.98483,1,0,NA,NA
2017-10-25,18:55:00,40.736176,-74.00353,1,0,WEST 11 STREET,WEST 4 STREET
2017-10-25,17:00:00,40.852806,-73.90477,1,0,EAST BURNSIDE AVENUE,CRESTON AVENUE
2017-10-25,14:10:00,40.71444,-73.83127,1,0,QUEENS BOULEVARD,NA
2017-10-25,06:50:00,40.717342,-73.99118,1,0,ALLEN STREET,GRAND STREET
2017-10-25,23:12:00,40.63569,-74.15161,1,0,NA,NA
2017-10-25,15:05:00,40.75863,-73.9794,1,0,NA,NA
2017-10-24,19:40:00,40.72098,-73.98696,1,0,ESSEX STREET,STANTON STREET
2017-10-24,00:00:00,40.640602,-73.942696,1,0,BROOKLYN AVENUE,NA
2017-10-24,18:20:00,40.68342,-73.95545,1,0,NA,NA
2017-10-24,18:00:00,40.71865,-73.83771,1,0,QUEENS BOULEVARD,75 AVENUE
2017-10-24,13:45:00,40.813175,-73.89845,1,0,BRUCKNER BOULEVARD,LEGGETT AVENUE
2017-10-24,23:45:00,40.61938,-73.98289,1,0,60 STREET,20 AVENUE
2017-10-24,13:45:00,40.716454,-74.01306,1,0,WEST STREET,WARREN STREET
2017-10-24,11:30:00,40.755802,-73.986404,1,0,WEST 42 STREET,BROADWAY
2017-10-24,13:20:00,40.761147,-73.97952,1,0,AVENUE OF THE AMERICAS,WEST 52 STREET
2017-10-24,08:02:00,40.629677,-73.94151,1,0,BROOKLYN AVENUE,AVENUE I
2017-10-24,10:00:00,40.70966,-74.00484,1,0,GOLD STREET,BEEKMAN STREET
2017-10-24,22:06:00,40.64955,-73.95852,1,0,NA,NA
2017-10-23,23:20:00,40.81328,-73.958496,1,0,NA,NA
2017-10-23,05:00:00,40.753242,-73.96662,1,0,EAST 49 STREET,1 AVENUE
2017-10-23,08:15:00,40.692062,-73.95191,1,0,NOSTRAND AVENUE,NA
2017-10-23,14:45:00,40.799458,-73.95154,1,0,LENOX AVENUE,WEST 112 STREET
2017-10-23,19:05:00,40.765003,-73.974686,1,0,NA,NA
2017-10-23,21:10:00,40.665565,-73.98932,1,0,15 STREET,5 AVENUE
2017-10-23,08:50:00,40.709316,-73.93301,1,0,MORGAN AVENUE,MESEROLE STREET
2017-10-23,13:55:00,40.888687,-73.84263,1,0,NA,NA
2017-10-23,17:45:00,40.761692,-73.91789,1,0,38 STREET,NA
2017-10-23,18:05:00,40.74765,-73.88369,1,0,NA,NA
2017-10-23,18:15:00,40.64966,-73.966995,1,0,RUGBY ROAD,NA
2017-10-23,13:20:00,40.74629,-73.93327,1,0,SKILLMAN AVENUE,VANDAM STREET
2017-10-22,16:45:00,40.838844,-73.83588,1,0,NA,NA
2017-10-22,14:03:00,40.66452,-73.887,1,0,NEW LOTS AVENUE,NA
2017-10-22,22:45:00,40.68798,-73.9678,1,0,CLINTON AVENUE,NA
2017-10-22,23:00:00,40.82816,-73.91297,1,0,CLAY AVENUE,EAST 165 STREET
2017-10-22,13:30:00,40.86778,-73.8615,1,0,ARNOW AVENUE,BRONXWOOD AVENUE
2017-10-22,17:40:00,40.70518,-73.942856,1,0,GRAHAM AVENUE,MC KIBBIN STREET
2017-10-22,20:00:00,40.755333,-73.98531,1,0,NA,NA
2017-10-22,07:45:00,40.62448,-73.99906,1,0,65 STREET,NA
2017-10-22,08:45:00,40.59931,-73.96027,1,0,NA,NA
2017-10-22,19:20:00,40.83792,-73.819214,1,0,STADIUM AVENUE,CAMPBELL DRIVE
2017-10-22,14:10:00,40.868347,-73.918274,1,0,NA,NA
2017-10-21,13:20:00,40.81608,-73.917694,1,0,3 AVENUE,EAST 149 STREET
2017-10-21,22:10:00,40.759796,-73.829254,1,0,NA,NA
2017-10-21,22:00:00,40.716587,-74.008385,1,0,DUANE STREET,WEST BROADWAY
2017-10-21,12:45:00,40.760254,-73.97353,1,0,MADISON AVENUE,NA
2017-10-21,18:00:00,40.706223,-74.007774,1,0,PINE STREET,NA
2017-10-21,13:36:00,40.751545,-73.87085,1,0,37 AVENUE,NA
2017-10-21,23:50:00,40.863132,-73.86251,1,0,MACE AVENUE,NA
2017-10-21,23:00:00,40.613274,-73.98212,1,0,BAY PARKWAY,NA
2017-10-21,20:40:00,40.65845,-73.9152,1,0,NA,NA
2017-10-21,17:20:00,40.618057,-74.02053,1,0,86 STREET,10 AVENUE
2017-10-21,14:00:00,40.717785,-73.94034,1,0,KINGSLAND AVENUE,WITHERS STREET
2017-10-21,16:25:00,40.744247,-73.861275,1,0,NA,NA
2017-10-21,14:00:00,40.77882,-73.953995,1,0,EAST 86 STREET,3 AVENUE
2017-10-21,05:53:00,40.831085,-73.86909,1,0,WESTCHESTER AVENUE,ROSEDALE AVENUE
2017-10-20,01:00:00,40.749374,-73.86752,1,0,ROOSEVELT AVENUE,98 STREET
2017-10-20,20:05:00,40.658886,-73.96054,1,0,FLATBUSH AVENUE,NA
2017-10-20,13:10:00,40.643986,-74.01149,1,0,5 AVENUE,NA
2017-10-20,01:15:00,40.625973,-73.97624,1,0,MC DONALD AVENUE,AVENUE I
2017-10-20,10:40:00,40.591106,-73.96513,1,0,OCEAN PARKWAY,NA
2017-10-20,16:05:00,40.61859,-73.94242,1,0,NEW YORK AVENUE,KINGS HIGHWAY
2017-10-20,09:45:00,40.76485,-73.978485,1,0,NA,NA
2017-10-20,12:00:00,40.741028,-73.99417,1,0,AVENUE OF THE AMERICAS,WEST 20 STREET
2017-10-20,15:30:00,40.805336,-73.95158,1,0,NA,NA
2017-10-20,19:15:00,40.68416,-73.96907,1,0,CLERMONT AVENUE,FULTON STREET
2017-10-20,08:15:00,40.68729,-73.87184,1,0,ETNA STREET,NA
